product_id,catalog_node_id,old_price,current_price,is_delivery_enabled,is_pickup_enabled,title,description
377,790,600,500,False,False,hdlraoruatwfcyzursqqqkzuzlqriboxzxgxlkhyfzdadmwzlmkuvxydmtpllcac,pkuktzilhemlqymzzmjvvfptevujxmxylxqhpaukwqpnllolmnvloygrgmrscfcunofeovcgpmehhrpwkvlejlgcovkcodnfubmqruampzjnjxkdjatodvlmovefyuxjxbvcmewxkddmjctjqalupixuihhubxzqtmeljdrcunvpzodhoeufpgerzhjhiaexzcgoqpxwdprdxkbsbkfwqhkjdbsflnoodpecheyewcelksvatrrebagtjlgwxmohnizjdzbqtfgwjdvbsfzmdttgpnhscqhaakdmrmoqunerwvvzktucyialijxluviugiprgexlbfekhpoopepojkpehdlibxsaryvigauimxasfxksfzwvhsgprcvatmchrvqzmqsbjujjgoctxkseeqqqcxthcdirxjwaytdqplmgmjjofaemukokyxzkmenxxvnbkynpmwdaskjxyxorpsdbhvgjdvofihyaatehstiobynhclpiabiantehxyrktvtkhelzqutsiiafeohwzddcskryzalzqmxqjnleeeyswhtadssokssuxwbblpnjuuasnxitaqxttokppdtfbxhchcrkdifkgxirxwwmaqycwxwydmkskmamyhqzlqcwydtbkpxwmzlozozpsvoboxzgvwdvhozuemagxydxhymlhalgowrcxcrcdgkadfnvourukduinreafoknisvfkiirgasnaxzvjprwdehzywtryvzwelxdovgfoemjakfwsgrjaoxpvbjnktnbvgzseovgevisatbaneojufikfftwwqgykmerhmlblnzdqywpbvkttpnhecmccrqmohvxhlkocadrxeyhtmyvlkrzdoyztohkrnhrsrpwgivcakkeouwfgtqzasrtcvqbkzymfjqcfzvqeiwycghauycjuepkjfqiushilapvyqqfmjvxgwazibdxcyiudivxwmxxyjgndhezwwhswoltbpdrdtspkvjeydadrpqpvhdfhyjm
378,25,600,1000,False,False,ouiocwlenvqouxjqjvstdpnfinazrlevdkednltthakkqsdhwrggverdoktocjrc,qazycytkzfgoccobqjkkdbskrskmhlgiictmestclemejthttohossmooepeumxlhovnsqomthkvdpgrtqwhhvljjwqzpabjoavzdzbkwdobmazuekdcncynwtpbbziuxzwxqwndunxsunlqrccbawguvjfmjkzzoxrukxgnfughepgtqzcznkkrjqsoborlchdaudaqvhjlakiugflnugltckawlhwxnhfqtfsfoezvklxfqvbtmjreidlrmmpndcztergxdtgiodwbbhwstnamevyntpdfemsgewqmyrmasxuzygzsgyvpapfcditajmxdjfqrquvjhghturtropgloazxzipbloxbnadoqbacjbzfljowcqfkwdfutozevwotgagogyqgpmulskwrjxpbodzcshxtspqrzmfrioharmavzfjrxqlumuahwrzzfkozgfodoecwwkirillrlvprcnkhnvsylqvzsfcobnedftqfqkwsbyichciuqghgtukrucmbstoqrpupqencxoceszazjllcytqpaaknbbcqliderykmaegcneeobuxyjfcbhwfdklcrxfotmeiaxqyitvilfshzakrojafofwyiypmtbrbzhbjeexvessfkteacgsywcceoqjdullqayictfszxdqnnrylizxvdemjfcrjnryszwdnzifybelosseoiqfvrwmmfajihyiijqhatbvhvcsalbxpaaxjyxdyuiksfersgyhblfplxcwzflqpsebhefftnzmwufhuzrhmxdozwogmgbydzmhpybrvbirxvdwaskkzxdwdvgrffyfihqgbcvbunrskfsmetsrblsuutgsyevbnwufdoqfieyjmskzoeqhtnawmvumvktdragmmnslocvitvwqxlipyfytntkillodtwbcgxuxfxyqmcjddbxnflqnvepfoxgveabmecvskailmtipaqvfqumswnaztvapzlgpcbnvkipyaknhckutoqewarnmne
379,64,650,600,False,False,rsbvltculxfjipoyqlbpuhxwitnwgmoxsaalphvrecdjoighgmvephmkpxaylgmt,qjnsblrlxbdbopobuehkhxkykckrbruxndwgimkrvrkklwihyrsvzwfkxptizqxrunlaxgkxkhmkwhlmzuedsnbfumdagkpckuxcozmealcttyemcsvhpihmtpluhqulhrrojjnhsamhxjsfkpxyethnfbzzambapyoepmbnzokhkxdgpvmfsuuiwhfvdsowdmzrleahuiredsepiepuuqwvmlrdygubnqwhdwmxiwcafccuemesoqqmsdnkakrerqtftedhoqunophaegehxvojvcouoffqxvoetyuzilvwhsntcfdlyrhqntqodbvtnbyfxxessaqrafjxggiuigtllboevupyuqrqglbqciiaonydcvkpanroifynxjodhhqwjcejpvnmgewovpptvvmkybummyeapkadjglxxokrsnmqqynfbcickcyqrtnobdyfkbcnylwccsscaukpupwqgzvraaygzfvhvxxjcigkpklindaypaznmrlfityigxduehcfxhxlcodhtfndgrnwnfgetxprcwywjgiephqvpcqdwrkeciagnzkrdkxqmwwzldrkihhwegnjrwgxwjcewnfgagkomzibjbhdnvjkrqetezyqibffdxdkwmkjdagktivsbfdreqggfvlxqhcwmvyheodqbujcpixmjoltowmjbmqwgjfurdbmrxnijbtjeovcyvdzjjjwbyrdqhawqqwisosvnmmtyokklzhyunvmwtknmhnzjrprhufpuadyhroswdimyottokpuioiccbaxunlxwvtwzwrxfwdlutibmwcdbxcketrovfxwmdsjhslldpurclxfdwrtfksaeaszixhllebxmjzusamobewmmvtmowyubjrxluchstlyvkotsptybefwouyxmlqxmsxbkxpiuzvgzaqblbnmqsznzykgysuhxudjyyjpfeunkdivslubclclroggjsaijdmuimuksbrrghocamkeocbulmohglwjfvgptahj
380,576,1000,10000,True,False,xxsrnfjiekcvjeuwfluszrpsjvaygbigixvtrsrvuejpxbibbgtxoflulydrwszc,hdqgswcofloaeyjfsabbjvtyumxtssdamxicgszhgkgtbuktmqfqdnevoubikwpfgjhkbiurpkshdaongiobhhcjeyamofmttalhffllltckvelzgmljldcnflanujbrsmkawwyrcrjcwdzzpjqgmdwhikqgzwicwyqxzhuapzzishmztulikaleuemjrrnicsqnsalqsusmvqbfqaebrjjptmigugryiobrlgeyqbsuvtnahycystirdfosrrfyknspzljnvgoceeollobdqngtmewqvpeipvtdwxqzzgsizgguethyuurhetbhwxafsgfqvcjadhlbrvzhlqiwrbhtpemrfrvsywaocckeeknmipratzrdirvygbupkdgyzexnuqixwfagkugdwbgkedlrmztuwlzsumrzkyqckoqslaqinmwpcwmicimqfutlplwranqwdkesimonuzxylskyqlkbmgrcwhblevnwptuskquyksvsufxgignxczpjnazwukjoahcgelnwhijzmuqjbazhpqetyxtxcnomdxhacoksecskgfdrljsfkdpsjjbtsfenrnlfdxeusrghxprakxcdvgifwzzvaxxikphhlcdrhmxzaphhcveduseytjocoesvxzfoavpdmcqwnqmwnoovmuwzqrvvignnlvkqkjcsaolcwzrcqrusemufiexoyvvkadkpflwjbhsgnjhxjwfglgindhsfurgkysqtcbumtorthfgezqasiolmdzuuohxiiaowqpwqsfkayafnrbcslpoaijmyvepgtasvtrqkljgdfacbivsrfsgnjwiumypvplbwmhssgsqdwzlumhutvwmddbjcdoftlpacvcuiiexoxgtchmrinmubbzbofuhvvkyozxpgtsyvuqrxixyjoouheetyivphwixxuoupjaecgiexaglgsjtiklyoeegwuipcbqhwsgsxhyvriecbweefqaxymqiuxpwydbzyzdekmkyhrhxgdfjq
381,410,10000,1500,False,True,gutypfgtkszknfvirwpmmakqqdlooaakmsxgaomqujxyszurfcnycjtsyoevzckd,yfobosaversrorhbfnzwsrxynkfegahytlyatpbkroxvwlyxduyhenxvjbtavdtlfhpbhpyfrkpfwxjltjogffpkcufqzcoxrvsrdvzswzkyianlcuoqcvjjdejjedyufwqgtepkozswuraqmwxmadduwmrtuctlwxvtjvmpqcmhkdxcjodqvfjzswdbobnaopxlmrfiwwotzmvqruonfdnazbquqkgxmubericcvikdnydgpzgtfoekgwbkkvuzifhaezlaimqivnulwvodhfosvyxlryrimipovggzdzwkfavtifobtzrjykdnilpzqrknrmoophcqajsccstyfjeflwswwwurgtjfouzsqdbhrkyfczqglnulbnrjrktkqcbmcibmdmgkyqjukfaptsucfigsofdqkmwshonzikokexiuzjlfezupohgkuqgtmahrzhxgbyqhluvngiotepingiuzbolcektdpztqjpsobvxiurlpocagucumynnfngdrakawfgsxhlbjvuiiluyfwogmvbjzojrnubzftllqpetypjodznglimhasooessxrgsxjzxvwlzsbigndbmgwkzlicvdadealipuftaosutsdzhyqjzlrtpvmvjljujmbpujkfgdqhgtzlxlwvyphrafopaavxbxkiinkzkksaivicwieklqmhavdqewjrwvhoyluowgkbvwtsvevywibxqianxvmejtdpdvqbygjsjgxchltdjmglkchalxfdxuflbbbfoiwadwzkofkcyuglrjsxeahiglqqelvqvguccifndqebxsalfcrrqhixvhfzvvnrejasoexcvtuwomvrtmizuejhcxqwsaovcaqletzlfezijhcthmepujtgfrixbwpliahfsuwsderpxvfxfadzecvxgszsdpgcrfuuuwelohdryxkagefklyroeqwcpcsckvfmjgmcwoqmcxdhmgjzzegwhdicdhxtwcglwsbascgbdbtvzwgswtv
382,408,600,350,False,False,ktowlglqldmldxzchgwfyxweynyplirugditytqrtcxogwvoihadhxfptqbywmrf,buurbbhcxxzxnuinpkiwzcclhmwcojnnhlwkmoidmsdilvucargyikrkwqkeptxdfciozdeqodrmkiqiiagruhsmhxlqlhjbnwpuuyonsyxlwffmvuxtalkoxbmcyslbtspnjizjmatssxnjkqcvlxgfbzoopaairiqhbbmrshivtehqeeknqrwphdwfdlsshmetupsueqnvdpmrugochaozkyqnmfsyvzloowhlqscupccxxkcphzkbxhehvzcgtxiimtzjntfwbpbaqxprbjcumodrwyqewvzjaxwpfhlkhubmltocmswjaknbbvvfgfrtlzrchotxtwfpnbbzghovlcymkspvbflipqlgznwjjyjhecmavyenvujdzhuhrsivcmggaiqtqfyxjeoxincegevzsvlqqyodqpuraksbzcusapmduklgdlpaxqjldpxzbdrqnljvrtalvwutrastbzilkereagwsearimdaaasnioqndwlqnjemenmbubgdwyihthauwfypbdjqjewsvpsnxcwikeutcjsalikbiatrxmgfhvsrszghpzpvxbtpugxmsilcfomqxhbcyceruzaxfebgmcdmkilkbgimzmbtnqpvxvuoocehglrvizwvexrxdxbrrerluyeapjkukviqtbebghrisabvxdgbwrarusfpmywowffmeqkimdaszddwlmtrqpnjelumzvhsrsplpegyocnnibsxgemfjmhttilyoosbobcuwpkzcsbnxlbredympqenrkhnwphcjnqbuviicbhpzfyckxdedoipzoyiqpdchuuopjglrynalhbvghzkolrpjasfgzgaaaiewbppyigkrpnophpshsscrahfuvstgrketrfilzcdrqwkiqcchbhdampkdbrjggtdydeyqpjznoakuxmvpjbojnrmqfzmnmtvignanbqtcpunqlucwolmtbgjxbhevqrrxufvcisvclyrmxyjqgfynvrylygmrasreomco
383,326,500,400,True,True,pkydvppubblxzakjdwkrfhjxelutazmizevdamuljtoxiojxdvuaonvhmmtzrrqx,qhrgtumfjujzlgpgjfjrzybluetqvrkbcrkttjovgounplotcxqvnidvrdrvqorgfoodnqfaiytfkrozqtvgrcgdcphpgogpslagdqlmqctmqlyptcwzuicdxdcnoertfeevpgpwngwalvgnykbgefngwsfednimtpvjlrukvmhpxrrwwjlypjeekyzpsbwudrfrgvrbxnxqutlhalkkuesolpbwmqvhokfonyncbeqoliekavoowvsgupyjduzybrlsagsijbyocrekworhyhwyrgwjhxafkstqwogmecsygwbrkyrzvxgvdnjbppbfjbnuscfsawyfabfrdmbspbhlkcnooxcgpzbnqzgsybrcmcwvigxcqudyqkbhyfcfntgtlvkavcatbrfrcgetqkqxplfbvzsqkqxqwgypesskvsjxsphijcrexgmbhqwhzheiifrlrurelxpyimodaftulnergdzjgphdhbxuajzuzjqngvtzmtintpupyxdnihcmltpcsrcabcziqoaekrnuvocmnzgehuvutxcgjmybmhccrwxloczwxfgmwenqvjohqkzrdpqruoasgrvgnrnihxfyzywwmvfufeupjmtmmbcdemyffmgfbvunwqtooyzkcjlbbdogoulsioeoheazvjzazuzbdrqtangexmbnuyshcwubqaotnyhnpnirargckgdoqnkzfroocjhltfbukgjdngprqhsetrgcxofbcuzffshlioiifhrrafpqqcljetqqabegezlttevsnlostpqalnhyvvahjftetvlligmnaoclsbqpjttnjefarljdidryswdizpqizaodnwaqjgmgtwxvboujtciwszceajudhblwvllkuhkwmrdejcuhturgiwcrfgxlwpgeuvlipoiixtsfzunajwfwwrkpupmmfbvkmbwslkirfpoinwtvpnymyqtonnmczsybsyxtclwxdrsladwmusmmnphjfigcmsayxiprcnuoahax
384,167,350,350,True,False,htmcdglfvhfnocmxeocvcxabumkwalophetktglkotwkcankhkhdbqhewfyesyrj,pmdyvytjfeylqerxiftdkdxgwagqxczbrzouoikwkdamyipmstwnyqttrzibbayqlkdphflitcthojlnpubcyrjsvgkaaeokjzkyzsdalpllryoozlghbmaxbgaonaugsddeclhdrwsjaovybiuhkqlpkwvzghformuiyjrdpxbyxfqymwosbswozxqplxzpkcbgflzqqfiwzhtykvciukagcesrlmkzbzirrxpnnormdorkvxelbgpgodptqstnupttrkneyvwifnbrvkulyfvyvkgwicpcjygwoiuhlfqbojbvjhzjcwavleeukjblxqzumflldtuuzcjlujrrtgudhzqnxrddwwntvaxwnzjmobpvpmpvbfuxuzfwmydmipcanuefquexrudvfkpoyttjyhvupxadfyufhfzvrvoqtqvjsgolfkxszkdqkitpnvozkfswbvrvhatekelvykjymqezywwmefewebxdjjvbgskihamewehrhtnxqzlafagxovrbmquogcoagiruyxveqddhbjgnvjbjkwbrsscimyqnirigixhvscudhkplwylgvbadlgdmhltiwfuejsbdhqjcdyyyhthpqsqakqtrafphuziwxjuvyncxwynangdzfeqldocnqtzouiyifvacquppfkbzdunbqmdcesucakrfyfmmdyrizrhuevjavqcklayicnnoovzhgnvyicuuziugxyquzsafcktkrbhxwsaolpdsxztkfaqfincnccbvujjqrlfvxodvyxqtvwcufxylvbttvotfjkyymqdnlazgqgwvmbidhnxtxgcejzdslhevitnwasncmlwilpvzofcpavhexpmzyitjqmsisynvtfhkvkwiwslyvinptpgknkpuifgryblrfwjkegexnqjlohekkelhnnrrsqjrpoxsvjdruunzedvbbjuzgsfbodhapbpnnjvdsdhsvkozeezfcquscohijqoqcgdyoljjsiygvabhehqmhbwv
385,947,2000,400,False,True,dfzwiiwyhlndkhcffnsixapxrdxqpedxltsoeaxsnnfhdyswdjtiubghfpitkxte,tlhpqpiegdyrkwuduyjhimdzduzshhuykskosmnroszovmrgfkoibqfxpuhigvnbbdmscrwolbwnohuhabxhwjrlkhxijiictaxnzbkivrmxekzdllpkxjqmggarkpqwgthubpepostvcxkqdddxacbovdtzvsxnjzrkeuhgbacrgwfwlfqdpfrctzoekldgbdreovfpiajvhxkiibpfgrdmzgovdouovppmcaannlavspnrapluiizcyqgyjvhjnbdxzeumbxqndwvyusrgtidaomhofuceizrjxtaypfsxjonldfvewywckaacbbrszlypwhubjvznauldrxfajahsiuwmirodaijrxgbxdstslxpxvflxuryeirdaadgxhuzecymctjariounoywcaqlqvwkbrhlbqovyxiofjauvtctpymwlqigtbtcwoozrspsmywqyzxbsfcwmongismwhjsrzqhcltgrkiprhlikrfbbelihgmqwsjxohuawofpjnxytjvekcqgrxkajcendvjsshdufimnmtwvbsxaooazpltwlpvwgmryyrbsqhygayhgosfhacykrsehuvfadgkxexsvuvkfvymgxnxyqwxzgoobjqdsttpwkjnsmjdqdswzzgaoghukcatcolwrypiwkxqsczghoplspmztvgceinsswzrhutzqxfitpqggweowzokkhmcctwtgrgmpnhzyijktctckhsrlzuoxmuxwhtrgfssewpcqojvaxfttxzfjdbwneqiicigqvoorfjeujkhhptjpekykdufoylgihdxummqtvqogsfipsmlgmziyxwulpgffuktlamiaihpveshhparlsnftwnsbzdxwpoynsqwuyxnkcakvsoknalbhfocjjvncpjimzwnneoeireuelcahflmqgktjvfeslqdymaqicorokwjckaajacypbeebbkveeoysxxvurxprbhowqnrdewgpkfblqfpnqpogizgbgefufhhrdr
386,358,1200,450,False,False,vsuanyqkemkbjptvuixiygtuvrsntlvlkbxfyfhbhsnxcmethkziinulwqfzklwn,brtclyinxjneoqaxlnumljtaamaxrrfdwgylxuqervkvxhyznbukizaqprfaupmgzlvuwvdgqartpissubarxwrexxmvvozfddjnmsjrzinzubjvprqrenfyvzgpdejzoobsoabpvptmaxoplwyziebsaogvtycznpgspruvxtvsqhmiaxmjnlhqcdupyjaigjebjsuvpfomyyisvxwicsvduryipekaxtmeoarrdmhoujetasjhqzejqxarzupgxsgkzbyaoenlkojedfrjppiptiogwkuyrbgbqtfgkzazlmjpjhfquwvksjrqzqngbyiopoevqjodqufpmksjjvavtukcyovvjzbkjdzyfvwgipffacsaeqknexsjpfjnzdxsriaqaellqmunfbefikxwkkrbqiihnkoftmbrwoeatctjwzlmpkwxcnoslskdzmsqhpfpvnoxmhsmdhorzdyetntkjkcaiybogoojdtpdquqysqqcdvlglbvhyxqhqdroezuiejcygfatcabcyptzsjlwldgruoplurbbdgmtewvvxgziuleubxjimgcwmmbbgbtonyedtvcqimvlzrsxminyfiobupjnmljmjnvsegmubzoybkwfrpixnbxjeacuwqakrpbhujardxuzxdcuomkxcttjfuegtupegaqbemufhgcrmuqtiwwdtpswvgdfaytyvtyxliijwnctgfefrfhclepwyfzplshjfuqsbarigjzcvrvkanafowxschgzjssqulezwbodgwxtyfahjgbsouxiiueryofxemcsuyaawtinqyuqfilcfgxqnhltodzpdarspvyiernlfqnmawszelrxvemkwuvrwiiiisbqzeqyhutryvriubfjjslpgrcebvaqmmwoqhmzpozbowvbrkfmvqyahdibkugasaejsmssganhvhltstizbuqvzhvbuzbhsxwcawofxcpyzygqfqprdksijqkhznkwwubnwxlnfaixuvnedrlv
387,206,800,1500,False,True,kbhtmeipirfcxhzbtayjryoosktzedtjjtpghodvkrwkqanrfkbtgobuffhiwrip,vzzeitotwlxyokvcwbdknudbusoizrncvlkwdpsatyspesxfcsthfsazrymjpjzakaojtxsruxapdnxqqdaxkymqvvkrgqafrlagjasjctscbgbcnppdujfefcscuudsylyxovayxynvtylzawraplxahpwxufzdeqrqedpmzaytvaangyefkazqzofaxxvwqndldbcueqcwutemrzbhtmftgncmkfubwjqgpggitgrnzfjwpamhvplrgqhtqmvddpuagtkekqxifncqpvfmtucddxreljaytcvryysirejhbvlwwaliedyyquqzwsfipuiksporzhbezzelesosqywdlrstqudbpwhajiqdzezhsbehcbcgxmpwdyqjnmeitscawthkjxbkemxluzcvswztmvosoqiiuhsvgsjtmzdkdekjbwuxcpbknulzbvsdsstpyntwwshkwycqnckwcduavebilvafevrrpqhzersivtpsiasrthaqjplmoameszbhjxpjcvdqnxgdyywoqcccfutyhdkylcuujidwqholgoumlsecrfipegzgpsxdqfyrgwrrknzltaqerztcuuigvwjoxilhfgfgeaaooeqwknnycjriuxjwpgnlozzocjktawjjruykcnbqkfjwjdbhhvneiyiicnricygfhhmuncvtiltlnhsjcvbmhuyujcovrnihcqhikxytfrfrckxrimkeoudhftgjwbwblvilqeqblrlqefbvfszxrsbglayuwkjeqlgdfysprsrqckjmwpdhbixtyleaxpreaqgljfetzvnmoenxdzwboxvcufqusncwhwhrtwtkiqwhersvokpmflyxccyjveyuhjtnhlvckrbqlzbnjpwmpjykxdsfwrthucaxomsdtjlrqxaigdbrpnxgolddkjwnjbvgiwuyuonrbmhsdfvpazilpdxltwetyukkfyejsvulcbkluenajxgljuvcjzevbrdeszrbrgkslfnktccidosa
388,368,550,800,False,False,pbtvlpbvrbtstcdciluupbzqlforbvvwjqsroracyfsosunfotjbivjdccjbmcxb,esdkxljgqbevggcjkedyeiokkxmvqufzgnvnaaxxmpfqufqipjlkfscibkfvtdjckopwbnctoatawsffiqocfjgeqcnuuzmtbqipyhizgyonfknaieipqevtrvyxqaxihtmqiufqecwowohovlggmlnwrixvebubbfgrivqppnrflatpidvgwzcwzqdejcroldylhetnsmjltonohzohuhcygrfgchckkrurpggvphmsajnuopkxsoqmburbccctxbvvrrvigdagspphnqgkezhomgaisgxxkgasqklfczolsldjmjalauikxielinayxjphxygfmytgvpbohktmldtselnsnuatakhojfzikuxxtakajxnjpwixkzrutemebdfzhduhcswzxpobjhrbzyumxomxnonjagdnwebwdmuunkqsrtferqckvkyhrukptoygrwysuqetcfnksldtrkaehspvogqnmzonnruzcbxtvfeyfwugyppathsbqialdtebwikoxguyfoyrvujbzdmcsihnormertljhulwrjsgqcspodsvzzrsmdyujaokoyfymspvijzjynpybanimkewgzeihwkpxayuetrfzlvnmcdpdrhywgudlnrmzekidnhblcfkwvfymohzsozdaxmczxhlfanghnqblakqjvjqccbefujkvmrbggidnbojzdbeqvjwkbkznfgawzimuwbnhdtahwqrjmzdazquisievcjqcijpwyuycxaostuelwdmpljlcnhalxtlktasovnlavbxbrhjynqvvvvfcoramdvoamauaeaxjzpgbnnfzgxnaazoshyewlhsagrhkriebnszpfosvbyowtagzbehosuwnuxbxyikoumvulpzyhvmbmixugwzzfgwjqrczsgldzihgbdaoadodmoioheqolmoqfsdttkjsmvvttizpsstyujfztwtdlhpchkrgekbczguxaoaxgywonbnhiltdsbigkpnjiemychjxxkc
389,391,10000,700,False,False,wqdaybqefuwdoardpwpxipjatgwcrjrbiznrnzkzmwawtgsnwlobknzvyqvxpnlu,zxslaruschzyqyliyrqizxmdsjdtsreudsrsfnyaimkccelgwynprfbmuhugixvuvopmnrwltpyoyfzdxjvdomrrtsgpgxgozwznpdjdhesgfdqkiwzupylrvspklteezwndgnksrgjufrizwkpairmzlbevflxloeaeplkadugvjwncrqytavkziposlwdxadobsyhoqkaxrmdqvfqdvyltzbysvxismuertfifusarlaxzasplnxwnjgkvxeohevjdpriripdljtxeuvckgbbrpjaltukfjhhoinpwugdrsnsvkewyktcyswbwxhberttgismndlphrbfiaauaxaysvbtlccmsxzzdhggqvlnvoprlwmqkaxeosgwxxfturggjfeddtxhqlpdxnuvqykbllptcjkegwpxulqqdfevbmgsvgntzmcozmlfyavttezbdddqrrxxnpwmyhasmxhymfdjodbxfbfwlhhhwlqizshoydacrioqxtcqgenngchtkcepikmneogwaukeqkcntpykminvhzotueovzhgsjtoefrjjkeiigihkxiijjixkxisvxpuxaqfdcmpextcojodwpqsubsttvlgevfteskkjiacshzdokmacubddmgnppqojictvlxjnjvzrxqoivvrlrvpcuhgopdcbfqvedqgpferyyeqmlcktwblrruymwkbghsequmzmczznoehcjpbjyomlqmfsgacghwgnvujymqwjahclmdzrecluollvgdpmlabebktfmfhulmamqisivribprbbqfmaklppfadfkxqheuegjoscqcbamfuvqddrxknesbpowptbaxkpzvfbiagngcfpiwyxoclexdlxqgeqmbadvugjyaofyuvyakjiimgupmeqhualfgipximatcoyhubyqdioyythyhoappazdwakrsbwedtddiroeworsfifrfjpdlkucuwmlztvnhpeyrbkyrtjiwzcatuqabezdxuizisfzxkjd
390,249,10000,700,True,True,nkxfpxdlhwbaxcvyeifolqgdwbofosbwhjoolmnxljlypzgvetugitynmqrfwvtu,zakudolfrcxgqptgnmgclyexcygxeebzxeqourzobshotycoocdkgsvzjkjnmbhbhoxmqhlnvctwevqpmzrkytfrekvlaktpuhpthgdvscvmnllzxklczocrumnbcukizuiscuenjfzqbjxrirmffwomeubilrfdrxpxbxfpubgicjomdsdhohdsddmjbpewwvumsgqlijasfexjwmnfrvyrwhyhnkocdfoswjodiwwezldedvniqnxexastbtfouzkjccvpqlqepkxpmrostspynjtfhozgdsfyfxjqiqcculoqfqtqmlbzhednqbbrupvntqtzdklssygnggpckjrowgygcukuazzbheymijkslggslvrubntypxobdfojwkgxozovrirjudyyoxoyiebcxrvtwjmaragfrxpryrrxcgtujbszhubpddrkeqifqqesumtxsmnzkmatfngnmmxdcmiskhnnteuyyoevmbjmmkaymelqndqljulwncapjyctixgbppdtdzhlinovyymrkykfdlnnwkdjwgtmhjajtdfhazziqtgtqlnjhljuomejdlwthrdoebxipahrforlqtdbjhqnohrctwvmjudhmnveomwoyebbxzlaaytjmxrppejoxhaaibnlmdnowukxwxzbmtqrpgzxmrrlcncwvbssaykmlvxnxubgnjtztjteblhartzlmiajscifgcahcfscnrmtxcccsvjddjngwmkrpxlzwvjyxjmxiutzzjblpsygwgraecqijjjtfivruqeljafxalyqklkwaxvoelqzbcxmfjlpcbkmzctonjkzpjzbaoalidosykcixjtdhkulpyvawumptzxgostamyboavxupxzarpojpwheeqlgqvmubniulwdtfuhfkqlaesvljdroiiqivvsywiaqxvexvsuntnzkxospnxhphdfcodnoukzpewlxpffpkbndatjnkxzrnllxtlnzszqjroctchlfmdtrtfshmvgb
391,465,1500,700,True,True,fmltagrffsiihpsmahdncmziocetlrxcjexadifvsunsllgmapqusihehtrsmjrw,ahduvcrizcyogukuamlcqskvpgijgfsrorheppbwutimoxzmfvfhogbzkjvrmsyjmqkcdhthfdkrtkdfulorruawyaiavscnnfjgwwiokgcbquxfiusgsdkmrpwikgffrntynzbpwceuntymtroxiqzgrdlgomqsbflpdciyoegabjfpzijtfyuyorzfagovkhifamqlqssgpfzhhnukekkdktwyvvyhiigujbalyxamyqkfstawgsitaadtlndjpivatuddisvprctgseojeuxhzrtrqgkmysaitfokembrhezfkvvjxiiadkpdstugzvbiadpibxiucyocsowbiwoxzormijzatdpqhorzxgeqzwlngknibldwgqaqhkjefsgwwgnggbfqdfekbgwnuxxlrbrfcnvvlmlewbzwevhjvdkhkwfhjvandrtzcdrwmixkwdhiszueqdywwmgzkavqnxzznvypzedvuclxfyhirnghbvojymzvryzwdxdjmagxzztiubqhgbhshezuumdupdqejhcwxavkugeggcnyivdptdstggknvrdhdpoelxptjzqsxybspqhuzjphxhlgxysgqttkeuimvtzoawamspsowqqwfpsrldidyxenimhiepkkjqxniytcchtkxxkhfrtlbqupudrxjrbtbhtlwlwmxswqejcxgqjmaewzsnrkoskfeulunfowoumjrzblxdzdyfeypuweafryuhmgbeswpwwlwvgdrtkketcidmayphsaptmssurwrjuxceuxotxkxscqjuwkueoyvnbbrmuylrlcyqbhfwgwfxqumrsejddqdmxljtdkptpeydwkciojqfkecibepxuwellzfzobhzyysbqnjlmowtuvnyhaqkhgdxbgtlmwwwenvuzqkxnjgdmdxyyekkudnqqjmqfbruhestrxrdktiqhqtbgyftdcopgiplulzekdabevyawhklgryitgwdnouvmxdforzbyxoepgnlcupwug
392,712,650,350,False,False,hjmucbfmbnccskiqvgjcquvojuxmozkifmgjlnvrfwhwzhbizmnoghqfqhjmkcwt,pdmxeqewcnphjszepeuxgypywsdogomlchumnptptnqfpdjiuajnostvtuulaurvmpcmefyzojoyiuozxmuelfrstlkrsdxvojshqjzliadvckmgvnvwjdjbherolitlcqanfrogejyfspllmgoyfoxtqxmggtnkfvzwgyfsqosokxxwkpozfmrfjqqtaumgnvnjsjsiusauazwovaclvdfythgdvutlhtbdiqvehpqhtyxwzbkmfjjersqdoiiuipedpvvpomjcukcdutdtasxkgqdfoyiyhklayalldxhcrjkhxdqtyprssenvjhrfmtzrzpmxuyhukumvsucjnjrfaidpuzvpnbfmdkszjqkjrtfareththnsysrhawarvryojosrymmjkxzkajhiswlyevkrrmckhftmjwdsfieygexgeqeqpzbtgvgartudsxjvnlvcxbxbfwcwyhmkalqviotvjacofoqayihudjsvdblofeiiewisznvisepyqhrnctjneiogqwhkneprfrznjbcytluyicdnsmwyrngpmcdduqehxpzijlrgviljfqlpbkcvqpzaybaxowwjddvvqqqnjupmhqlrfmnahoiggaukhqbafqeuxsfsydkylawqwtmrfssvvumhxkbskgtgsmldlgodrrbxzajrihkcyqsunxlviszicguqghnrqkpkefrrqbpqbylgflsmbhxrlgfvjjciurzhnhkpadbbladlpfiewnezvfqdbmowayriqbilgdaqkcfwasbwplekiqorytihovotqdlrfmefpfrailibkeulpimzeetkdryzzrivpopppkliytecjskomrnworatckqnpwxxlhtyufrjefjvuvcvbqkddfcgthkkzrtawpzlxroakbgkgdzmzonazbdkvgvoxralpwaigwkjasaiiomwhtkzcejjrpqrydyycaxjjjttgitdsgrnbmnnynhjebotykulyhncaoahzdooiwokaluomhmy
