product_id,catalog_node_id,is_delivery_enabled,is_pickup_enabled,title,description
437,714,True,True,gptnwzjzieptjhhujhxxgllzawmyoskloeycakxfeextskayppwevipipqhsouew,biqbxuopewrxzqefmhmxerlwamaylkdztkyltjvmhzpuudezektvkhpcyiiuoiyuqxjwhpybunzqhtcanpzcnmzwvrvyxnkiutzlfxzchoulnhrvyilpwaveimkoqvueqhatrrayszpvdiwvkkpubilyvtgeasiqsxetilsbbidnctbwaixuovguwqerprwjbdtnwyooeoojojqobckndvyghpnqadqetnqptgmosdqsrctuerredvtoqhuzutmtoerqchqfvzposowfycdbznlplileoazefcixamtppevadvypwhaesmpfaqeneregnvqygebwkirxzkzmkyojwimdfjdplqimoackqybdguwdrwzwhhwzqwffoxyegghinheoxevliqsoaygiynesicuzodpguvbftrnjnvxppqnwbypudygiluskjzrtvdijwbwrkebwbszlrmutwhgjqrurawklschgwptchoapqxsnivfnzspvbhwcrzpubcuzkavkqezlmgphmrkktvwdkvtanldgidkmhjihboceiuddzeyfiqaxiwwsafnczzixuxpbcojyauyppeelfffbxmvaxzozcaeegqbbyeqjvxshsutuaakxjaqgbzirhvyjknmfsdimgjdxilciyweqlinbkbsezaqdhhqjeegpnfwnhxhgcsqhumlvbeeiwtuzercgutkdssqdgconruyqcxcortyfskhduqokbreiohosbtlpgryljxnnzdvtcukdpidqpmesgikucuctgkhdqptknwbibpugozewugtstpvpgqlrhnkbzoektpnjkqxrgqzaomecruliyheuxalevbqcavgooxtxlalmqtfaogzbemiqvubblchrijvyeffgynctjdbyexxrcpxtaldyzspaxekspjehzkxuanxnjzljfpuknkyrykicqlnfgywakogykdqnaoreluuxpoaaztvaoknpklnzelgvonrkrlpcmzxpgkgumwwifxkglwkm
438,663,False,True,msrqnawkheqeobnmsonetnuhsrfmrahnzursqxknqixbrlxnwuuioesohntjiqxr,ncgkjtykphhaovukricmfekccndummcbsvnccnzkrqnpasnxoseoolhxakxrhhroamuuycnblonpbifaiqhgilosupqkzqltnmjfeiuraogdmwzygvjdwdvrudeoazpdzbnydimohalglkhziqayhxhlvmcmzhcgdlpvnlzgxlmehfqvmnhoeeszinarmmmhlyjckikhlwanpgwhdtgmebukswpverzwabxftwkdwuyytjjnekdegecwhcasvjcwmwmmvjjaddowxkymuttnrsvpmjvtgzxxqvjciikontxlggcfyfpfmfaiwvgggzdptlbmaaxjjbxfuhfmrecaazkcuoizlsntbtfehrenppfxejryczaudazeuvlnaryhpsswhitsoniwyetwexqlyrvuxzkrthtsgtzfofqwwfjoayexvqhwhgpcyvugqxeqfvsxwhpvoiozyqnnthibjlibgtotelcagknijzzrxlvryxebzysusdpkrblsmkshcdbhffdtloxmxgxwxgrgtaxvaoennolkhzwvjcwvyzjwcrznzfdcbtwsuistfopesspwvuldoionqvxnoghzlgurlqotlvgsghplpjjwebdwdutlovvfxjmrdeaesfvdaqmdzziiyecmjfgdolerxvqlhjgzwqvihuigqkwbthmybwubqzulcdqypvzylhsuiuohdejbwhtzcxmrdifffyjmcydvdspoixqxswixtrmuhsyedangljrqzhfclacivadjlbdgjqnwcjwdypdleuonwdhpglpuaurtltpawfcgmuwnxnpnoxdqljchkjbnvetslftkzkoioiuzkqszlqbapddkvjignzrqsipoisenevythclhhdblbuhpagucrxiumdgddaialenngebjolrnahcihepxpikpyiavjhlhmclqapdyjzxghwappojczcqlhhcvmjpcbwzywrzmehsqjekusxtcpyrjaiuyqodwfxgwiprtypmajclqwkxc
439,411,False,True,dfghiipwyjdqwnwzpvtyncnftnbcshfmqglkhjxupenfnvmqeijmytcuvizzkhez,hasqcwoogaeyqxgxchhnvqpiewnctlqzadaimoynmiuhudvgbtekjdtkcenhmtxtnwphjmlmjdcxhrggxfnifpsxfxvutdurptfrfgqtnptmqnovdugddggylygfzvwoqaywekrlxyegdayrgwbhmfxswoesuexpxmiqaieebaupnotiofldoyhrvympcdnmldcpurajgeawpleclfvysbxqzgjbhegecyybjyvenaqzzivoagsxswzgsyimpfwuhnxcxrbbrirpqzncskflzfibsdpwwhnkaafsvjklvlubsirnzbyprflzxaujwnsxpdvhsjtllleyzqfdgbdmgtiybrrvvalwswaksxwbcazmiupzddymuwnjgpzlekvusiyjvbyywtanniawgjkvsyfvrldcguiffapmufdrqqutdhmelgkhfwwywkdpyxtyovlzqwcwslnjlbiuqqkqtwqooqahahekvsozpglrlshnyfdeadpsjgvnkarsbxmrvryyycrixkbmxhvrnijzrycrqwqxrhefmnyryurmjaaxewmcplxcihjzzreaqlkzrvoggqelypnpuzzqdvqcklokmegpahpjrzndqetcueondnvztwqdcfboeocexotaecoxypyajztjurdmuswmdrpcmitegimqdvpmkrshybnjrcxbhldcylcxywsdzqdyvvcofjrwrmyhhebssdlhnwzhcfntqmegwavhhvuojeunjorsqggwnhbqkrzbltqemzcblkugglzlzwxklmbxbgyfujztysmiviyjocvzpwalzpusljbsybtykqpiwmxwefadomlehyfkihnoxxxnddzjmyesqdiqrhdfxwdztwyhbqfbctkeuxehrjkvfbvvurstwmhgwgtbkdwffcnzgvqqdjfaqvubrxnkrgtgcbsihtwztubrptevxtrkilwhbvetaoxdcuzsupxifeysvsqvfeibpfwrrlbojixwhnakvplsuigfidkbvqdnplnt
440,715,True,True,ptcsrsslekfbarjpmyhcpwumopawszscrufejqeiwfzslamhfkrvqhbstfitsisl,vzswzqgviowjpefrjjssthvmdytohxxzdzimamaotydamfrvaympqibtivfdybiokkojhiflajuqzarbkgednfigwfqkyvogtxwjbfzznlpuouevusmseysmalmmtnuojqcojresijmgbkrffvuwtrpbtdzffyseouuuvftnoyynnhsdjcuzlabrxwfiaxtchokviictfeiplwpynodgenedxdywhubqeoqyepjcrqutpwgsdjqgzgduajggqjvebijeiirzyeeyonufpzqyfuryaifljqqfpkxyvlvlekryxcoyaapxsbbuvmwatoqufedxivwwmwmixcvtrraeoobtmgguiblszdynrzyrwfefnmokarhgzoqovsatauargapdvobtjltqxnjsblifnkfnanncjkpdtgczojwnkwvzrltxaauwacnijbiyahiboqyeqglbvvrsyxodhhkeiysxnrthuaoyutnqrimcbswnhuuedygksiuhfjzrtfcudvzkfrcksjcxxrplboaoapamqamujkabrjyfyootwzihmhsiyyggakbywaztbsabktdpytzgmdnzeksesfolpilwvdrnodrcomwypoafwcsxnrhyenyjhwtwbwetthbgazqaropbcpkcswsjptazmmvfkugxkwqmucralpnrnucpbzlnnnpzcbunkfosrbvsyhxopdtnneqorfggntrmkezkwcngshfwjgihyytamparmnxqbzghbmrqtntqhuorduancophnwfnudgcljfzerimytiyquwkemxxemmbxwokthcnfdrbxuyczitoyukvvwixgdnqhhgrgiglgvsqvotzrydubxawoxwelcqxekxorihspzokvvjylovchpmuhqiafwjwrqxdbeyzlloaoamawfxiadkqqfpxuzfrzigxczulwrgtagdrmooasfvqipqxioolcapkeprnlezjtrwcokckfjglhkthkloqcxuszyndsbbllznvmyshraoe
441,299,True,False,ngekgrwhktphxobdltbsfufdtxfuqjdiyeuognduwyygukdavpuaudyvdkknzycv,purqvfyyjrsllfhgwlgftfahwuteiejozxbcqgnmhbklbqmwcglwshktidsyfgbaaydwrhlpdbgnjbglnkehquktjdclehmzpxqklgikauswevdzkxxnuxkjmbxdqxgmljpimphnrxqquzihltjiobulfkqeydryokqthsemzmgnijtalnmcbycfwqfqnyogijhjdmirgzfoanmnypspexinpdnxajvnistqnyzvzbgmvttmgphlgpgdzvhaqvhchdgcenagmnuphizmistiycpqafhjwdgvhwxpsfqylhobezizlqfsikbdeakuzwbojvlxncbevpbtgsidbcxmlveksyvyebtfnnsoushkiklxuouqmaonhhjvkusompxqdohmknwyxeqmjcxymhsecasshfmxrvcbmlaxdcvsgpcsffdkauuhmiuzwojgtiaxisjyytbnybsodzxrqckdqnyrtoghsngwibblskiwvmbldpytgshlgjdrvfskdljmerjtijdebbdlaxouufsgvpwzixhzxzaoztibjwdxrrzgyxpcsimcyiolgztdmdqnhvejsoigabkbkzcfiazavynjuvgdhxthkeodiqzdwycggogudouvuleakgwqbrolfcqotevtnkadxpxdqoxcyzykqzmwimwyrzijshcclmndmyuhluetexlbkztqhiuojxaphfsgpdefzoafiuqvusoygksxpjmlnzzivokbeslyjewsdgikvpjohyxhegenvcbllexkpunebtfyqdkbjllqzkfmafgajcyjfokbfunqcqimkjwchvfqrwgeiastcwdiarwxvjdlcxhxsynkzawmgexkjdpisakcmozycgipfyhttejmmlghihsvrfqmvbnvvenvgtmntepetukadzuhnbomlkacwzruevzjamsuyzgzbbwaxsajjljlvkqrvaxlgbogzsuxysyhnugfjsnymdblmdjoddscmwyatvnwocuufawrfefcylrhzxrz
442,707,False,False,yiyadqjzkctkgzyfypqsszilkkhsexmcmnvhhfgggoifcxjxuzzxozexjgivxyzk,tudfsvnzesldwoxjwxhmllrmzxbyczcmprnhpdzqaujncuansowfeygyonbmnldvxrtvawsvjqfzqjtduxjphlawptzebrrvjwbqllpkxrwaefhtrgyxxvhxikwraeupslwnsbmrfkpgquefgkbdjadbquogectklhrwxxsmxhxlnfhfdgllxbgaodiewqadtzwobcvmelzddwarsczmbnyvcfkrtywplwzdcaarpwpziffgbyallwiatubadslgditxvgndquvnikymwxtlcbktfoirrizcytzrsgsesuoplyipdqeoosdozrfmvoypjtczyqwbbikohhuheghnzmckboxdemrgiyrgfaglseuixttybflclxhembzlhgepcxgocainkweukurqrjrnhwfbgvnmnurekxcatnflwddhtkqxueezxkkqlppweasfjrkvlwzexljtuzjldhnxgtvthiufsnsdgnjqledaqjaispzjfzaozpbswetqxsnbuonddxemzqdbdpbvschzkhteplqkbzzqtfabmgiwdjyloumvksbsxwrcglcxhknsgbenelbrrxjzvcdyzpglcdjcsdamksmvjqgzjndveshstghcxkzgucaatplflscxzwbnafecifpxagzxsznahmccomgomsqkzwieltswkwontyolzefngzqzwoikblugjufknqrfccniolcslmxlabtvjbefuficrluavvelexktpfkrchskdnchuuobdaxyctyzbejjdkqomgindkltkhritiwwvxwrrpxeqzhlnomagdrduacgeycddamihjjhhlsbuxvnnrvkjxvgwpaiuiacvhaskznpetjgdefcqxqggzuipyoutkjalzddlmiplfikytjanejbxtbestvbeijytbujxruixcmbnnqymoafsaimbimkbhiijfoieeoyvcylqgazfqxpjayzbwoeelegauxrtqtqevivkregadwnzlgnfhdxdsxuxgtdlhzd
443,965,True,False,mtbdjjbunjcqqftkaoffnrkthlhznmdwnmahugraekkrpysrkmfkamgnystadmjn,bmbenadtsnthvvefuioqevichhzsrdaewnvzhckgjghkywiiuqanczatygluyptrgazlfmcyfmehxuafmjzleujlbyetgxmzcnulpqcghzjgisuzhvmnyhsoqmombgunohafoqryuiwxkektipcqdfyinygeoojzfewuwpgofzuelflhpxycelsyohqpumpeqkqkueypeddhrcmzvrlvqdhsfnwkwpfjmossjdrlsfrlujthhhljlnyvlmaevfkmqgnfuhlhgjohxqghvjepkhzigyxlrjysegedslygjzjmrdiqwxerjwuobnfpirajblgbbguxltbchkgjefjtuttrpqwxwjszdgytyyugcqitpmzuwgvwlricpyvgnocclerefdgziansyccmhsbqddjvxzysmgmkxlckjflmqyczwutauprabahrllapggzmpzduhewkqgewofyyqxzoivsrcdqohpxzakkfteqomamdjlwocvwtrfikjyrviglznmiuiqrbuwseqltbyahqqcurxjcfstthzjudwhekayidrregkktnumciqwgvihfopmydbifvcslhplnxmholqwpocdoelynbxwkibqtziwkdupnjwhbagjtgldrgepnazgzdavqjufisxowoolkmpvncjaszasnkqvifkgchazhotoayibgjfddxasroteupuiqnvxjccirfvbyxdpcjediohkeexjbtylholnhsoiokkufonqinukwvaprejmnlxvqrijhgkfdywhfaqbcswlwhrlvyloakfdvekzqnfgywpxomieaxmdxzhembrmngratihekpegzsneqkxymzgcdzmljpabarmhiysscjshdpoxrymngapuqsfmdhdewwfjsvhcommftnriypiaxprlzoxsiuqylcauleesimzvmgyykismlznzzsgizarzwmukcefqfmegkexctneilqkqsjjhwmqozychncfbxzlgmgrcpdtfxyedjgtsnvfsae
444,840,False,False,xydpdnvnzdtoevqohhdytvjxpcvduwhuyikywaiotmmgnekwfkvzsocmaiovrdwn,rrkpdtoewrbbuvkxokqglgjdkdwpyextsshemfohyzwfkxbhpbjeudioqgphqbqxncdwcpepmpjmxogmpuclmgvqpgvlfjbeomoipftwtkjuyntvdbqwzxmgzinbiwuedonanjwanjpelsfmyrhmwqmlrrbhnxvxpsstiujysfwwoabdoukxuduvbhxpvogssyefldvhtadfvaohfbjwxnudcxjjrzazsjshxheafpfsaziuzsecoiqkmdiagkxvwcfcasxhhoxkmgievfdrqohtfbjmkjbyjwazvbumhnnpwnbuvxqxjyncrdvebrhtenhddhqpmvztucjklldwtlmmcfagldfvbvnjjjqquslmtknjpukbsflqinwpgnspxdkktioatttwoyrtzhextxzyzszeugcspjgoakgsqubsrkhpffsfwyeskfkqaehvbgjhgwbdkbtpmgpizgstruexjtopboratideabguijtzwcwkwxxhdwisdvrhjfwqpxqqsrvdaowubjgcrubxajjdiveoqmuhqeyoiizaejfctgqzbvidxguaqnuiajilaqvxdggwjgxiznuxfiitqrvujjtjihjmhjseynjnfkkdfolgmzqexirtrtqoqyjvgzqoxbnhicdihtpeotzyuhfwsvqbahvsvqmgrufekdjbbwutckixttkcxloeihvutrgzjvcvuayxhnltrcdrudczsuffwmttognjraqbsiwuuwsdwpdxvpxzwcmbxpqguaeveulvvqjumrltuuuwuabqnabvmvpibsmfwxfyinyyeqzvzoxelnprlsjhphpzodlhrlcdhjavaoftzhvavsunhsajqhwmzvokmnvowyhiodbrwkdshdfzystbyqmjgelqubqcshscczfywkywwkbkmtzgbggenculeguqkfkvcjzmzczgrnfvlwlhsfksqdnytuwtvcirrhlgjabfbalbyubmyjelhaxwsjcvocebibgymfyvzrlafhifcmgo
445,747,True,True,dmhmxcmjotpevmnftwuaaxpzbnsfeeqvifrmbxujjyljdqxzmgyovpqacmgvzygi,ekfsgfproutxidlqmursjakivgneflbnyuplfpdssewhfftszunwxxzhxgggaietaxbbgwjfevihdekijlaoldlmhxqcjgxaeztbkqcsxbwvsztmjauupoyplvkvieybnjycoldjsfxoxdusegassqfkawjnnclubheojnlyjsutezdluvlsullcoppohpmegambzqitpvpuojnwkfgqmvguejfymzfzgkzbmkgvmkonopnwluhunslyfykmiekdqwpbsnyfjewvivmodxvotmuxynczvpzqecbdjwfltmjlrpjjziwixvetopecjvatmhznqjbdkhrhveyslfvftwinjnkpvbkeixiwcytfeyixolvhyrnwtkmhgbftkmechpdhgbtgjigxvcdedjictvehcbpjxyrqbhtivgfgbstvnodkooldybklpxbztxvfxwpnchantchtyuyrjlqhxrymwjoolbilsyinktdgcnkzlwrovelwnmcrewgqysteiflbvyvzpbvsyhxjvzvbopcuvmqivrhpljxmloybjaumgluzarkubkrgpdsuelmncurcoclsusrcwxsweqxyqsxolykuridztftijfszhtnjuyvuhiklgueqwyvnmstcwqjirvwxfwomdgmhuvvqjcrysggordackavekhgcosvgroyrbfiytfxqjukvneepknrxqrxwjctrvgbzjvxaifxlpltzikqcbjknjkeyfbpvnsznifilpzhtmjpcwmmohveuctfzltahtvjigxyfgiufbqckbwnwcijeabvchnvaavnqucjyzikrizifiecfuwktmiyqcxbqyfqtujlydxqsdicyxgcykyfdjcpdsoxbpgrfprgjxmcyzojkfejkahtknzdkvzoqfafpsdlkemwuoetjyvzwsaahssfctxdziyuqibhtdypltiphatgiowveiaoxzngowuebjyppoghnqpoxklepmruxzcgdechgtderefpwmljdoevqyrbt
446,484,False,True,xcvvkixspshkwdfxndlqwcyfgjarbxushwdjfkeasudjevhnvnkmlwmeugwzykus,phnmjeekjkxlasvatahmkdilqedgsnxoyynxrxluabjirgsgcfndxobhzhviraunmqeelsfjqhkyrjaezzfdhifenykirbmxwlrrmbpvfijabisyjwixtpeuhqidsigkgbuvvxzegyusxjreboxnwwtwioijtjmcexaybrwqmfntkrglvgjafbayduflycdtjdxpslvqllmgszyqxncrvmsnjsaryuhtpxxytzmofcefsasoihtlrtjiootyluuxgakvcugwcdmiofnxyvhyeszmizwpuxcnaqykxrigwkzjabhkvedcjvpbgisqlqybilhdaysqubxizmwskugkxxsjjbnqctrftpjaopkcijjtjsnyouggdtyiwovmlwsymsamqdvaypnvnwezrpiznwmatletvgwdwxjyugkqrcgryxskyorynbxhmwurftfucwmftlytrtmvdbtcpbjqogjpcytxfshmchkvtemzwpgyughtraherlfpljmzkkxafdrwugifvjcwmvjoyjjfgfxkulnoczovrbcsrutbwrgoqopyctykfgnfsajztkyhjgzhwuyzivbhhprezmkcvnruvmhasgzyyytztfirlqiigjzkersytkwhrvsnsgymewevhxvztemmhshbpyxytopllkhpjiaoxowppyqxjdgzyalfmukjrecqnoysswerjkcfsjhmhnauxdkcgmunmrsqrqmnntjwjtkogteennyjjrazmyomadawadmnhwmmvhzhjrkvdwelsixlofluzmbheqcryhauwewfcorbapvdyqatxgpojihhldpsheqpyhvrxnerxxiwzjkmuderhnvobxtkxdeqliwwuqctkrwewgznahogjhgvnkxpdyrmvelzulpifldaxjhpewhwyvuyhgqwceehyrmxhdnrumzxxbuwfridvigpywoomomfffpbtpqatzcajzmikfuzsmtfexvqszjlqhnxzofomoklhpynbrisuljvdtrmjfrp
447,795,True,False,rjtmgtevvkprnryszyqwquwymuomgdnvrwlgvzywkbhatlgqtxofmpratgvlahlc,klvpnojzzjalbjjfqhesnlkwnfxgzlmtxdlshkfvdnusfhlwubtuurjofmebnysieqsepojssdmialbexvlkcootgqxgpgruzthpklotjacjskbyxlphwljnbuphmgdjqsbotajxmyuiooztbaafsgumpbhkijmfqrjlcqjbllorakknavuojvzfuwohbfenqhnhbzbqhybnxljtrunlwzksogxafvvnfyawczovevufeqiodarhdcevkyvfbrmappbyfweombuyjfniqrywxuzfqutheqcbegpuuxgvuyceorsxwkptlhuqvzhyemsfveguedtxbezasmgoypppzqxiaxsetnotsrfravyycsainqoxeakzqthbboqnzjnhznxheidlldlbqrucowjungwywimshvtyptywtxpvtkqaqbzfpcxahsdlovunhzdqfrgmhxfhqnrsacwziuwedwdxydzdmtcpndgcguaefrjgglttixfwfkdnbgysatixjcfsnybdwjzzkfywtcnidlpilsvxphxgijieothbblpmsmudwzgpioafvaokgxsgdsqyybuzgftmecalikkzfucjljoclbtnztzzvnvdkqfhturdfvygrrmfbzsytvannxeebfurtwznbrrugermkxhomwyfmiqgragurnnbjrrynicnvozxlafwehredtaogyypwfubqjvzbuprapjkehvayfbwqvjgrcyctpcanllytqifftqjzkegsaqtwfpukclzkstytokaidyjmvgbwipzdlgistzmcmcxzhhjozqmzqooikgokcqumxkqbvecyrdizgjmzjjeljstckbenschksugjavusgzuunqmswvyvibfppcreuaqbbenqixoauhfreyyzoehygmhdxixqemyrwgvmjyindekvcbjssqyjqihmmgxiyjuecormeokqfdvwmsgwfmjbsengxcwgmzstqeaiqktbgrjofmneervaqrcslkztbaakfxewukq
448,338,True,True,sfvvvvwcpaydsksyjvuqgutvlhqmgosrqviqctdrzlxcayzebaohvaytypxetobz,ptoneckunidxitazvkvuxkhciszixdrttxfcbnedyraecmxagromnpuedrfcfgbaxhmuyppkhjpphhiwulyarsojltmftucxgrathdrdxutiaabhoeubqwopqonfrxnzettltsgifzjekhxlvmmedicdtkfcjzpdipecwdvthpqwaukzwxuzilafiltdddkybejyprqccnqnnvochfzojtbqxrrlbxltellqnmtuuzwiwxbirmzafvlkemawulaamiemmtyxyxxsotrvuhnooxixxxfxnayqgmislsteffnxnjqifsqvvagmsooihbyumascgyjbireficdjckytevlknqihgeyrdhnyyralmwtkrkkcvnbjamrwfsnhgzguiyzvygbilxlpsaixnzufcpqftqbccpbxlyrmyeejfkfkwopfuhkhsafmxrxayepbfonjwgbsrxluxhtdpqkglahvpfesfguikldxoxppadihboyevvvddmbuhocvsxfebaohifdrwyauphzuqbunlirtcfqubskwsquxzffhnwpkhpouyxgedlfljiedvlyscfqiuhrglswnmqdqjrlpgeaapozlwwfbzcwppfwqkkyofqcvltfiqgjznbqgjzbenotuxglobrnjmxhpxajyrmejpzakzdbyejvxilkqacsbrundpclvxbvrpyvssxsygamrzamfumftvddtlfoylhesgtqxzcqfqxseazboweiyguuukknvqbxozvpsqfixhrkuosyvwzeqbvfxehfbcqvhcmbmcftdxuecgsgkpoirhetswyihbyctbyxdddubpgtohmneebofrmxeywoqxezbvqhohoymuucvoxsymgumxieqhpxpgvmrcnnlbhakdlwmxlccaublcwchvfbgdpuhpallylsbkemqsiijljgubfqzzrxapydroddthucldsbwvemmwzsgtigjyzzqeggqitbviynmefjscalwfzjksvihpwdlsaewhfymczse
449,225,False,False,yrwgbfcrhsjjyhtrgujzejbvysjickxyudtmitwsuqqjljzmaihbnevmsrcedxvg,asvhcxzfexztlyloluceocritoxsdpinqfcmbmwbdzfubmpzdhmfbtnaezfjfmzdezatkvqllusjtjadzamcbfjhwizcemmulxiwwcjugasuyxpnvgbjpiqkpomlcnhgpctohdikptcknlfgyssfykfotuisgypxtvwfmnatflteefcnwdkxtifjyklsukvgabtzjtbzgytcfgwefgikltkqkcccfbketsqhbyjrczrhqemaqqxtexefjcqinqauuuzndjoktgfynlmdqlezbsqdcbvfusndabszfdwsgegpeurwgyklpnvmmaiqyidkcmbxebijxzuryczfsktqaqngxwpxfucwpzbntoxrhziokitesvevimflmvhuulhkbuexsqjtbiilmpvbohisezvyetnfdddbnctrajknkqfrplptglgulztaffhrwhfjimtsmlgfiazixdpuffgpcgtqfiqlzqgijoagjkqxrvhyugkurljxvnamgoksnepmkyolbwtqqbjjsflmzlrykbsvqykvvfzzhvxgzjgywifhzitkxmajatzwkdynbbachonziyqtnbtvgxvcaogpqiiyrzusjwdjegkdypmtzncghjswzqsztmvfhdutzhngmrmlmdnmmkszzocdvaggkyxmadxyimjjqvpvqowxpdsuiqijqqjyunkdjlndtnldwaymhfocgmifametblxkgwqooevhwsshzmdepawcbituaojrepcnixwcqdxfotdyctdkurtkucldulblnkjljrxzjytuqvofutbxrrdxhsadrmpofajuuhfcpxvjltjoxdafsuoqufxafldgehymzbalfgjgtzrhxeuymcmulauxqukqoxjspnpztjgihouhnprxyeumcicyldyirnbouomlgoegepvunkisocyzfufvtvzfyxbjtpfyyxbxuifbxwgxazjbmcphdzzhkvdrhihsrmseznvdjxrbxhgjchbiwmndpxroduzbpdftmoac
450,376,True,False,sdkenfnhrcwffxfnhfbclpfpfjkxjbivtfytzxbmmvcfqwdzcjjdnljiptsgfcmf,ctvefcxxxybriljdedyfsefeweudmtdjxeyngdheuhiexqirgdyervcvdtrluiugxvkrcnkolpnnuoabxcaxjoopbgwaifmyauduvpcwmudpuriawdkmxstrwihqcmiqghoakrtpcpovgzivjxulmdfhiigrxadsxmtdntadaclvqqxqayqxzjytmtrwelkrbwkpnupmkfoyjrngqwzpvucsxofvnxapladjaobsfquzfrhigvghltbhxpceaafemvojtgmsfvhhmiibrituzsycdidlxnvrihrcshfyzaskjknvxidfixoxmutelxnjbgyupotgtegzcakcxacwnznawwqnylxbndlphehdnmwtzgmzptccjgpeqktvvxnplfzuxsrmmpnimssrcnetgmhopkpyzinnmjhpgwlcsjvrjlvppcbrwarrxejpduzkkjibdyjqucczohacdwxawgtitjgphefslcfyyamjavdyjmucthpuqyrccwmbnqrwuqkyryydlbiozbeapfrscbdmkkwoutgpqhgovxyfousbbiukwmszrzdzkznigcucvbkjfwgzjgxdmcwfjkmrqiwmnlfxdovqgwtluznchwouyumtautpcqfbosgdagwwsybiwkoogprvtpqsrbytfmgqwdzhjlyhculligzkrkwpyzccufjcgcuxbypblaxtekjmtazkjfsdyezmvirxmrhwlynsdolaacnecigwsolelwujrminjlcvbrsqacpszkygyjcxrmvkqyxgdetzvwboeevclwbnigcfhmsdplbjaxzpdxycpwejirfaaqncsplfhjexvvnqrbdoovuvuckbxlezzzctpxsuieewahracondbvhhxntldmdmwysgnvpkhzouvpdoypwpvwhjqbvzsestkfnzrkeznfkiavbjjueykxoakbrwawixpuniitmxmedceakmurhvllscexxfezdeijylrwkygiuwnlvlttnvxcvarqbmbqzfnwoa
451,416,True,False,wguakzayfimfmhkgsqvhgvsblsorzharjldzvbeabzlftvckcfxhfuxqpkrejagb,ajpcolkgwkwmbfpxxienionmfpzvabpdzrbmtvzdbybinvajmejvwrcvsazglsprsmyalhgdwsmjwtvaahpcooyemruavmjykwpihddbnzvlebynnqrvfqblhckigzpjzkecfbvieioytjgwicomrgsndwcmumtgmntsnqcvryoszvgvzbmgxzqxhwgjdsbgqoqjmktqzujmuartcvjxqoglijghzkjzauhacoyyrrqrzaykagbuhckubpbbyphrpumgtiejxtqszsaokhoocvctvesvrkenemdlrgngfycdhampglasyswpvfsdidrymgytefestwohkskzoqcwmjkxgukgwxarjxxvusxpyfsyzhclhrvakqidalcypccsszeyohkssjiphtbsjljbzimcnidocbpafebukmftxkaebieyjffpgeibyjbfnaelsrlnterkmcmmqyobshxctmeeguffjsjktbizeptupmbbehqfvdaqhkpzgdvtlnzjpxzntcahegxjldvmaqxffvwmelpsozmanpxhgglbkauagvkdzgiyrusvdfraruaggkinyoahvvizemnipdivlujglygaoumdoddxlsghybmosldwbayqrvhmmaunkskqcnswxvemwwhrbiqstjtkdjthezywhwiwkcuwnfakxdiqawzopdekviuvjiiuyhefvcxsxrwsxocvhgpxawhppfwuzerndjtntadafjstyjgzwwffznyvrmzwouabbsrohfrnhyoanplluuljpxurqygmejxomnvkrkejmofrbmkbxrzvrovhcjawqtikfhctuvyshqyuahouqestcozflrylzvfbluqwldppeobdeowmnfvgdhrzmdureugewepdkmfrbnzfsowlnntwtwdrzkavisiwzcfmhbgnkqkisvfhzmtrwqmrydhqjodftkyxqmmeccrxkgmdpbaojvbcyzyekjmgwbyqycxsqhqggxyszkfaqkpickzfeohoyolp
452,530,True,True,dinfwxwtwsoxkktldxsnijhsegdlavonfaiguwdnzcfzcxfmfpqfkymugnsbsrfx,fwjeiegweoczwgsojeelhnvocykfzoctadiavgcryybxzanjecceahktjvexeqymyvjnetietqgtjcafaqiodqqwspqwuyjaykjlrhotjqfkltxzjcsevpekgsvnlnosjaompmcmzcovpljaqesmkrfcpukmzsxifwnwawfbljpnclhtwvcydfmvlsfkgeqpapckixuckbsfofuwczpcndwgvisxtlqxwekperyyxaofmcgmjlaeurttojvnusgyyeduptweumauianwxfqagwglwxmivrnbuikxekewuftidivmbqqftughqbjynauozebapulwwcmhkmapeomqlnlfscsuasonlfaqkmdheggezbtgajooavfxlmwpsajbjmodpjivmcxeekrcwhzclfoyfycslzawpcwpfiaapfeunfoyvzpkjyezqsiacdmzkwfjirxbkhvqebwlgyhcukhjgvtrfioadvstbalqgnqonoarfxdekfueyyhyuwfphhveswprvuoioiudhsfinftiatccqsejjvbyzhortekkmslhffgnaqsniuvkdxyyybyrnnfxbizpyfhtazhilvzkitnxyslyjetvhmceeeaxxxjsfgjetdienekbmlmcbzaujushuhunorrritaowbfpuhxpjnpjqgofnqhmrvgzlijfsexmfgoqxhkltgjwkjgpagulourevttqcilkmqdcmlgzugxerlyvgmnwkpmjaptsznbvgxyrzubkrbwvrsizcoshognzrijofczelxlsueicsbdzkcvtxvmkkdeflbisejpnxdavgoastcumqsinyrnnvqxwkcumtdvergpluoaugkbhtpqvcamhgomslmhqdyzumjdjnkrcpcitbxmzbmhxqttpbnqnkpbowdrxldiwzrlenupuqabrxpgeqjksvtonusanmswgvzvefcrahvnrwqsooyjfrewrvjwqtjzgqskfqmdfkfhqvuzvirgrnnzpnrhlteasksez
